Date,WMT,COST,TGT,AMZN,BBY
1/26/2006,34.689175,37.776741,40.661777,44.68,38.702065
1/27/2006,34.329693,37.746582,40.865463,45.220001,38.617081
1/30/2006,34.756573,37.467522,41.016335,44.959999,38.794781
1/31/2006,34.531891,37.625896,41.303009,44.82,39.134678
2/1/2006,34.554375,37.331779,41.29546,43.98,38.647999
2/2/2006,34.659218,37.867245,41.665115,42.740002,37.805965
2/3/2006,34.067581,37.294083,41.461422,38.330002,37.535595
2/6/2006,33.760521,37.158333,41.4916,37.950001,37.736446
2/7/2006,33.505909,36.829483,40.971088,37.52,37.551064
2/8/2006,34.000175,37.094067,40.774929,38.169998,37.721001
2/9/2006,34.224838,37.018494,40.722122,37.990002,40.911404
2/10/2006,34.262295,37.600544,41.197384,38.52,40.5947
2/13/2006,34.082546,37.88023,41.144581,37.860001,40.540607
2/14/2006,34.78651,38.689095,41.815998,38.25,40.834156
2/15/2006,35.116043,38.983921,42.171185,39.259998,41.544861
2/16/2006,34.921337,39.112442,41.256737,39.150002,42.155125
2/17/2006,34.524403,38.537926,41.045132,39.189999,41.962002
2/21/2006,34.254818,38.326256,40.553879,38.290001,41.962002
2/22/2006,34.060081,38.93856,41.264305,38.720001,42.572277
2/23/2006,34.224838,38.636189,41.196278,37.900002,42.21693
2/24/2006,34.037624,38.318703,40.848637,38.349998,41.745705
2/27/2006,34.269775,39.014164,41.929363,38.009998,42.023804
2/28/2006,33.970215,38.696671,41.11314,37.439999,41.606651
3/1/2006,33.812962,39.45261,41.241615,37.119999,41.699356
3/2/2006,33.745556,39.913734,40.591671,36.880001,41.344009
3/3/2006,33.94775,40.457996,40.349834,37.209999,41.235859
3/6/2006,33.790474,40.639442,40.009727,36.860001,41.035023
3/7/2006,33.902824,40.533604,39.949265,36.93,40.71056
3/8/2006,33.902824,40.647003,40.334717,36.810001,41.444435
3/9/2006,33.880348,40.117844,39.866138,36.119999,41.058189
3/10/2006,33.94775,40.798176,40.289364,36.220001,41.251308
3/13/2006,33.902824,40.994728,40.327152,36.189999,42.016064
3/14/2006,34.105026,41.780903,41.218933,36.91,42.634071
3/15/2006,34.065567,41.576797,40.59922,36.889999,42.765396
3/16/2006,34.847286,41.576797,40.59922,36.77,43.993664
3/17/2006,35.095352,42.242016,40.637012,35.990002,44.032295
3/20/2006,35.899632,42.332748,40.455639,36.23,43.514725
3/21/2006,36.162697,41.879185,40.327152,35.919998,42.873558
3/22/2006,36.155201,41.697754,40.478302,36,42.618626
3/23/2006,36.485924,41.569248,40.304485,35.68,42.139675
3/24/2006,36.222855,41.304661,40.591671,35.470001,42.008362
3/27/2006,36.04245,41.402931,40.183556,35.25,42.294182
3/28/2006,35.892113,41.02496,40.244019,35.689999,42.610905
3/29/2006,36.117619,41.334904,40.281807,36.32,42.116501
3/30/2006,35.824463,40.987171,39.866138,36.669998,42.317356
3/31/2006,35.508762,40.941803,39.306881,36.529999,43.20573
4/3/2006,35.155483,41.062763,38.679607,36.139999,42.827194
4/4/2006,34.952526,41.350029,38.966789,36.77,44.032295
4/5/2006,35.230652,41.682621,39.435364,37.34,44.99791
4/6/2006,34.997631,42.778744,39.767895,38.509998,45.360981
4/7/2006,34.591721,42.105961,39.269096,37.09,44.89748
4/10/2006,34.351192,41.145908,39.012138,36.610001,44.171349
4/11/2006,34.200871,41.002293,38.687164,36.060001,43.723297
4/12/2006,34.50153,41.176151,38.83831,36.130001,43.955036
4/13/2006,34.403809,40.888905,38.906338,36.619999,44.426254
4/17/2006,34.441383,40.737717,38.717392,35.27,43.870075
4/18/2006,34.877361,41.803581,39.05748,36.279999,45.185162
4/19/2006,34.929981,41.418045,38.891216,36.889999,44.852516
4/20/2006,34.877361,41.463402,38.997013,36.34,44.744225
4/21/2006,34.441383,40.798176,38.430202,36.029999,44.519882
4/24/2006,34.230927,41.183708,39.148178,35.790001,44.024796
4/25/2006,34.298573,41.229084,39.359791,35.549999,44.535336
4/26/2006,34.561668,41.213955,40.319584,35.790001,44.14082
4/27/2006,34.306095,41.093002,40.402721,35.740002,44.133087
4/28/2006,33.84758,41.145908,40.130657,35.209999,43.831394
5/1/2006,34.52409,40.911564,40.145763,34.59,43.839119
5/2/2006,34.69696,40.805744,40.500988,34.380001,43.622524
5/3/2006,35.095352,40.790607,40.448074,33.959999,43.382721
5/4/2006,34.877361,41.977444,40.168446,34.470001,44.078945
5/5/2006,35.516281,42.861908,41.218933,35.040001,45.115543
5/8/2006,35.756813,43.074036,41.347412,34.689999,44.589508
5/9/2006,35.982307,42.892216,41.037567,34.84,43.761768
5/10/2006,35.914661,43.036171,40.803276,34.16,43.135151
5/11/2006,35.516281,42.475479,40.372501,33.529999,41.634399
5/12/2006,34.982597,41.846607,39.458042,32.73,40.690624
5/15/2006,35.651585,42.089069,37.802925,32.779999,40.930428
5/16/2006,36.132652,41.854191,37.281456,32.759998,40.094967
5/17/2006,35.331192,40.922245,36.880089,31.610001,39.955727
5/18/2006,35.61784,40.513103,36.668041,32.610001,40.729305
5/19/2006,35.693272,41.0662,37.228436,33.939999,41.73497
5/22/2006,35.715889,40.998028,37.205719,34.830002,40.42762
5/23/2006,35.844135,40.641907,37.213299,33.759998,39.816479
5/24/2006,36.228817,40.77071,37.092133,35.189999,39.537998
5/25/2006,37.299923,41.217735,37.122417,35.630001,39.599869
5/26/2006,37.45079,41.240459,36.993687,36.07,40.118179
5/30/2006,36.432484,40.581287,36.864948,34.639999,39.290436
5/31/2006,36.545624,40.103958,37.0467,34.610001,41.000069
6/1/2006,36.500374,41.088936,37.311745,35.07,40.938179
6/2/2006,36.077961,40.497944,37.251156,34.759998,40.690624
6/5/2006,35.5952,39.831184,36.690769,33.490002,40.094967
6/6/2006,35.474522,39.785725,36.047062,33.41,39.839691
6/7/2006,35.482063,39.619045,37.031544,33.77,38.656082
6/8/2006,35.678188,40.497944,37.364765,33.549999,38.795349
6/9/2006,35.549961,40.187302,36.660484,33.779999,38.981014
6/12/2006,35.444359,39.634193,36.509029,33.599998,37.928932
6/13/2006,35.851681,39.876648,36.395428,33.470001,39.98666
6/14/2006,35.98745,40.141846,36.554451,33.68,39.762325
6/15/2006,36.704021,40.816174,37.4935,34.959999,39.839691
6/16/2006,36.440044,40.725258,37.273891,35.09,40.574589
6/19/2006,36.409859,40.573715,37.182999,35.07,40.791199
6/20/2006,36.530529,41.581421,37.137581,35.48,40.945923
6/21/2006,36.885067,42.248173,37.576797,36.650002,40.845341
6/22/2006,36.568241,41.876919,37.410194,36.369999,41.216667
6/23/2006,36.160942,42.051178,37.296604,36.549999,40.744778
6/26/2006,36.258991,42.65733,37.4935,36.77,41.317219
6/27/2006,35.927105,42.164845,36.72863,36.48,40.342529
6/28/2006,36.145844,42.475479,36.698334,36.700001,40.737045
6/29/2006,36.741749,43.30135,37.349617,38.52,42.77467
6/30/2006,36.334404,43.286217,37.008831,38.68,42.488003
7/3/2006,35.881844,43.627144,36.827084,38.610001,42.325306
7/5/2006,35.46698,43.074036,36.554451,37.110001,41.442081
7/6/2006,35.240688,42.316383,37.236015,36.799999,41.093441
7/7/2006,34.697598,42.551258,37.273891,36.110001,40.504623
7/10/2006,34.833385,42.664902,37.569244,35.790001,39.83057
7/11/2006,34.795658,42.983135,37.9706,35.66,39.218517
7/12/2006,34.056458,42.339096,37.129997,34.630001,36.956207
7/13/2006,33.309704,41.710239,36.72863,33.73,36.026505
7/14/2006,32.472427,40.550976,36.153091,32.919998,35.259483
7/17/2006,32.449795,40.88435,36.009205,33.669998,35.507404
7/18/2006,32.562927,40.066082,34.479469,33.490002,34.167061
7/19/2006,33.339867,40.755554,34.623356,34.48,35.98
7/20/2006,33.407757,40.422184,35.176189,34.18,35.251717
7/21/2006,32.977806,39.823616,34.895992,33.189999,34.066341
7/24/2006,33.513355,40.429749,34.971718,34.310001,35.019291
7/25/2006,33.694374,40.914661,35.236763,33.59,34.817848
7/26/2006,32.940094,40.407028,34.736973,26.26,34.058586
7/27/2006,32.834488,38.982586,34.903549,26.559999,34.198044
7/28/2006,33.535976,39.400375,35.18375,27.17,35.27496
7/31/2006,33.566151,40.076405,34.774815,26.889999,35.127766
8/1/2006,33.256889,39.689014,34.570358,26.32,34.639664
8/2/2006,33.468098,39.833328,34.668804,26.09,35.189743
8/3/2006,33.739647,38.73951,35.130741,26.690001,36.375134
8/4/2006,33.845238,39.332001,35.759296,27.290001,37.459801
8/7/2006,33.807522,39.096527,35.395798,26.780001,37.033676
8/8/2006,33.535976,39.240852,34.789974,26.360001,35.724323
8/9/2006,33.113586,38.13184,34.290165,26.209999,34.817848
8/10/2006,33.860332,38.937012,36.137955,26.49,35.949013
8/11/2006,33.709469,38.549622,36.652901,26.07,35.832794
8/14/2006,34.018734,39.233253,36.478722,26.530001,35.67009
8/15/2006,33.603867,39.362377,36.864948,27.77,37.219612
8/16/2006,33.639832,39.46114,37.472282,27.950001,38.048618
8/17/2006,33.791275,39.385159,37.82909,29.09,38.102859
8/18/2006,33.685261,39.916882,37.806301,29.120001,37.978893
8/21/2006,33.382408,39.066139,37.123058,28.129999,36.925194
8/22/2006,33.367256,39.187675,37.062325,28.370001,36.336395
8/23/2006,33.132557,38.359718,36.189289,28.139999,35.918026
8/24/2006,33.087112,37.683666,35.673054,27.969999,35.39893
8/25/2006,33.223415,36.908875,35.604733,28.030001,35.305958
8/28/2006,33.639832,37.341846,36.227261,28.91,35.732067
8/29/2006,33.685261,37.410213,36.986408,29.52,35.801811
8/30/2006,33.783688,35.837852,36.880119,30.67,35.840542
8/31/2006,33.859402,35.541626,36.735882,30.83,36.413872
9/1/2006,34.412106,35.966984,37.161007,31.76,36.669544
9/5/2006,34.502979,36.620235,37.176197,32.23,36.940716
9/6/2006,34.374264,36.232849,36.682743,30.799999,35.832794
9/7/2006,34.480263,35.845444,36.956055,29.73,34.872082
9/8/2006,35.373699,36.513882,38.383274,30.51,35.879299
9/11/2006,35.956688,36.939262,38.907093,30.790001,37.010433
9/12/2006,36.395832,37.66087,39.856037,31.719999,40.396152
9/13/2006,36.403412,37.630501,40.091385,31.67,40.566597
9/14/2006,36.622974,37.91156,40.43301,31.65,40.644077
9/15/2006,36.509415,37.843178,40.7215,32.52,41.705509
9/18/2006,36.418545,37.630501,40.675953,32.080002,41.914684
9/19/2006,36.721405,38.633179,41.290863,31.58,41.535049
9/20/2006,37.001553,39.400375,41.769123,32.119999,42.488003
9/21/2006,36.691113,38.177418,41.290863,30.219999,41.705509
9/22/2006,36.562405,37.896358,41.624897,30.84,42.092884
9/25/2006,36.963699,38.929417,42.422016,31.790001,43.022602
9/26/2006,37.289257,39.210464,42.528297,32.5,42.766937
9/27/2006,37.47855,38.450851,42.452377,32.330002,42.193604
9/28/2006,37.713268,38.033081,42.695316,31.84,42.06189
9/29/2006,37.342262,37.736832,41.943745,32.119999,41.572887
10/2/2006,36.675976,37.030426,42.376465,30.870001,41.316746
10/3/2006,37.44828,37.417812,43.12804,31.700001,42.380131
10/4/2006,37.516407,38.222992,43.750549,32.759998,43.932514
10/5/2006,36.653259,38.253365,44.547672,33.32,44.126568
10/6/2006,36.585114,37.584911,44.448982,32.59,43.047657
10/9/2006,36.509415,37.835602,44.479343,33.380001,43.272739
10/10/2006,36.433693,37.7976,44.52491,32.619999,43.598743
10/11/2006,36.577549,38.033081,44.456573,32.91,43.210659
10/12/2006,36.585114,40.942348,45.276463,33.549999,44.910526
10/13/2006,36.691113,40.410618,45.306839,33.32,44.76305
10/16/2006,36.585114,40.243523,44.980389,32.599998,45.13562
10/17/2006,36.554821,39.856121,44.244003,32.470001,43.901474
10/18/2006,36.607819,39.60545,44.175671,32.310001,43.490082
10/19/2006,36.713837,39.240852,43.591122,32.540001,43.039886
10/20/2006,37.380112,39.263634,44.031445,32.57,42.830326
10/23/2006,38.826267,40.023228,45.3372,32.880001,43.047657
10/24/2006,38.841389,39.871323,44.858932,33.630001,42.95451
10/25/2006,38.500698,39.932083,44.084602,37.68,42.325787
10/26/2006,39.182117,40.630909,44.995579,38.299999,42.44223
10/27/2006,38.409832,40.266308,44.456573,38.240002,42.023087
10/30/2006,37.501259,40.33466,44.684311,38.150002,42.814796
10/31/2006,37.311974,40.547371,44.927246,38.09,42.884647
11/1/2006,36.986401,40.190346,43.803688,37.560001,41.929935
11/2/2006,36.562405,40.258709,43.24192,37.450001,41.122688
11/3/2006,35.98698,39.362377,42.535889,37.459999,40.695793
11/6/2006,35.956688,39.810543,43.424122,38.209999,40.88208
11/7/2006,36.077835,39.939674,43.515198,38.77,41.231365
11/8/2006,35.608406,39.856121,43.758144,39.470001,40.656982
11/9/2006,35.123848,39.30162,42.945847,38.84,39.888554
11/10/2006,35.184414,40.182739,43.985886,39.259998,40.60265
11/13/2006,35.070831,39.597855,43.849239,39.990002,40.400841
11/14/2006,36.085415,39.825737,44.912056,41.509998,40.835506
11/15/2006,36.100552,40.366405,44.236423,42.599998,41.223602
11/16/2006,36.274681,40.678604,44.54071,42.84,42.69838
11/17/2006,35.96426,40.663364,44.28968,42.549999,42.690605
11/20/2006,36.130836,40.960361,44.04623,42.439999,42.403412
11/21/2006,36.198971,40.907055,43.901684,42.540001,43.125286
11/22/2006,36.365536,40.937519,44.441818,42.959999,43.342613
11/24/2006,36.267124,40.747143,43.901684,42.41,42.752708
11/27/2006,35.290405,40.655762,43.414814,40.849998,42.201618
11/28/2006,35.366123,40.282627,43.255089,40.919998,42.923454
11/29/2006,35.502403,40.587227,44.00819,40.630001,42.807045
11/30/2006,34.904266,39.825726,44.190773,40.34,42.667332
12/1/2006,34.730122,39.749592,43.597412,39.41,41.681564
12/4/2006,35.048119,40.655762,44.145115,39.099998,42.279236
12/5/2006,35.191978,41.42485,44.449429,38.98,41.945473
12/6/2006,35.237396,41.447708,44.221195,38.900002,41.829029
12/7/2006,35.108692,40.876595,44.17556,38.119999,40.447407
12/8/2006,35.093548,40.884201,44.221195,38.459999,41.239136
12/11/2006,34.828545,41.165943,44.380959,38.689999,41.852318
12/12/2006,34.563541,40.541531,43.909309,38.459999,39.818695
12/13/2006,34.880821,40.465378,44.50267,38.5,39.166687
12/14/2006,35.351978,41.204037,45.453579,39.02,39.64793
12/15/2006,35.298763,40.914654,44.700459,40.009998,39.112366
12/18/2006,35.237988,40.975586,44.54071,39.259998,38.297356
12/19/2006,35.025211,40.571983,44.495079,39.419998,37.684162
12/20/2006,34.858021,40.305481,44.000591,40.009998,37.53669
12/21/2006,34.736431,39.848579,43.909309,39.889999,38.196457
12/22/2006,34.60725,39.749592,43.605019,40.240002,38.755302
12/26/2006,35.040405,40.122707,43.430046,39.799999,38.211975
12/27/2006,35.078407,40.663364,43.719124,40.290001,38.530216
12/28/2006,34.964394,40.434917,43.437653,40.209999,38.397995
12/29/2006,35.093605,40.259781,43.399612,39.459999,38.257996
1/3/2007,36.134701,40.236946,43.498516,38.700001,38.156887
1/4/2007,36.309483,41.173576,43.810417,38.900002,38.763542
1/5/2007,36.013107,40.671001,43.566971,38.369999,38.887993
1/8/2007,35.716743,40.838509,43.627831,37.5,38.436882
1/9/2007,36.013107,41.143108,44.320091,37.779999,38.141342
1/10/2007,35.929516,41.432457,44.358135,37.150002,38.429108
1/11/2007,36.17271,42.12542,45.499237,37.400002,38.919098
1/12/2007,36.461472,42.605175,45.879585,38.200001,38.623554
1/16/2007,36.712265,42.825993,46.282776,38.66,38.079113
1/17/2007,36.628658,43.161045,45.917629,37.880001,37.837997
1/18/2007,36.773045,43.328587,46.792465,36.98,38.250225
1/19/2007,36.712265,43.229588,47.431473,37.02,38.421329
1/22/2007,36.446259,42.902142,46.784874,36.950001,38.405773
1/23/2007,36.332283,42.978306,46.731613,36.43,38.351322
1/24/2007,36.940235,43.450405,46.769657,37.259998,39.167969
1/25/2007,36.590652,42.437626,46.161057,37.080002,38.794655
1/26/2007,36.225887,42.155888,45.7883,36.849998,38.514656
1/29/2007,36.195507,42.087353,45.69701,37.43,38.950199
1/30/2007,35.929516,42.110207,45.978474,37.049999,38.592434
1/31/2007,36.2411,42.765083,46.678352,37.669998,39.199093
2/1/2007,36.309483,42.940216,47.013084,38.700001,39.549084
2/2/2007,36.537476,42.650852,47.188049,37.389999,39.813503
2/5/2007,36.871845,42.803143,47.256508,37.16,39.650192
2/6/2007,36.917435,43.077278,47.705341,38.27,39.541317
2/7/2007,36.917435,43.503723,47.773804,38.98,39.502411
2/8/2007,36.712265,43.115349,47.36301,39.099998,39.759068
2/9/2007,36.453865,42.62801,46.914173,38.720001,39.665741
2/12/2007,36.279091,42.589832,47.013084,38.849998,39.245766
2/13/2007,36.461472,43.093594,47.264126,39.310001,39.292416
2/14/2007,36.377872,43.543911,47.499947,40.139999,38.942425
2/15/2007,36.750248,44.192692,47.766712,40.060001,39.074642
2/16/2007,36.841431,44.11636,47.949623,40.330002,38.887993
2/20/2007,38.194118,44.482731,49.024334,41.509998,39.39352
2/21/2007,37.973732,44.406403,48.483166,41.259998,39.191311
2/22/2007,37.760956,44.337715,48.109703,41,38.926865
2/23/2007,37.669758,43.864483,48.094452,40.779999,38.343555
2/26/2007,37.981335,43.811058,47.675259,40.880001,37.830227
2/27/2007,36.628658,42.28455,45.274345,38.830002,36.476929
2/28/2007,36.712265,42.658535,46.897808,39.139999,36.150269
3/1/2007,36.393089,42.7425,46.417633,38.849998,36.391376
3/2/2007,36.332283,42.551666,46.516705,37.689999,36.049164
3/5/2007,36.073898,42.170048,45.571606,37.049999,35.489178
3/6/2007,36.50708,42.52879,46.288063,38.580002,36.181381
3/7/2007,36.423481,42.834095,46.188965,38.360001,37.099144
3/8/2007,36.385487,41.414413,47.019764,38.099998,37.456909
3/9/2007,36.035912,41.475487,47.164574,38.84,37.596912
3/12/2007,35.91433,40.948833,47.431343,38.810001,37.316917
3/13/2007,35.093605,40.422192,46.089886,37.82,37.068016
3/14/2007,34.91798,40.093983,45.198112,38.080002,37.449131
3/15/2007,35.124134,40.59774,45.41153,37.779999,37.503578
3/16/2007,35.284489,40.437458,45.556355,37.849998,37.215805
3/19/2007,35.574657,40.635899,46.06702,38.450001,37.029137
3/20/2007,36.116787,40.590111,46.600555,38.580002,37.62801
3/21/2007,36.475639,41.475487,46.943542,39.799999,38.530209
3/22/2007,36.658916,41.399162,46.669163,39.490002,38.615761
3/23/2007,36.582565,41.643402,46.882553,38.98,38.903526
3/26/2007,36.529102,41.612881,46.920677,39.009998,38.6702
3/27/2007,36.26186,41.315201,46.143227,39.369999,38.242439
3/28/2007,35.612835,40.994629,45.693546,39.34,37.931332
3/29/2007,35.673916,40.987,45.541107,39.810001,38.055779
3/30/2007,35.849537,41.093857,45.167633,39.790001,37.892456
4/2/2007,36.193142,41.147289,45.678307,40.419998,37.705788
4/3/2007,36.727634,41.635765,46.356644,41.189999,38.211342
4/4/2007,36.689442,41.559429,46.181335,41.529999,37.246914
4/5/2007,36.857433,41.88765,46.577686,41.68,37.682457
4/9/2007,37.010162,41.84185,46.783489,41.66,37.511349
4/10/2007,36.605461,41.727364,46.158478,41.860001,36.912472
4/11/2007,36.09388,41.238873,45.487755,41.68,36.648029
4/12/2007,36.086231,41.734997,45.693546,42.27,36.445827
4/13/2007,36.200771,41.338097,45.464882,42.41,36.181381
4/16/2007,36.70472,41.521278,45.86124,45.200001,37.23135
4/17/2007,36.781082,42.437187,46.196598,45.07,38.009117
4/18/2007,36.628372,41.994488,46.34903,44.990002,37.985783
4/19/2007,36.910896,42.223473,46.692017,44.639999,37.64357
4/20/2007,37.995159,42.070831,47.347511,44.950001,37.900227
4/23/2007,37.361393,41.88765,46.82159,44.77,38.001564
4/24/2007,37.17815,41.406799,45.983189,44.75,37.752148
4/25/2007,37.269764,41.533062,46.127991,56.810001,37.674206
4/26/2007,37.185768,41.357052,46.455723,62.779999,37.533936
4/27/2007,36.910896,41.678467,46.318535,62.599998,36.957203
4/30/2007,36.590191,40.997353,45.251465,61.330002,36.357101
5/1/2007,36.903255,40.913174,45.45726,62.040001,36.23241
5/2/2007,36.865082,40.828995,44.931351,61.18,36.325935
5/3/2007,36.926167,40.668285,44.649342,62.189999,36.396072
